what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1433913557994
error,log,,,"Core exception while retrieving the content description",1433913557995
error,log,,,"Core exception while retrieving the content description",1433913557997
error,log,,,"Core exception while retrieving the content description",1433913557999
error,log,,,"Core exception while retrieving the content description",1433913557999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433913570935
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433913572911
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1433913574823
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433913575008
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433913575035
error,log,,,"Core exception while retrieving the content description",1433913575435
error,log,,,"Core exception while retrieving the content description",1433913575436
error,log,,,"Core exception while retrieving the content description",1433913575438
error,log,,,"Core exception while retrieving the content description",1433913575439
error,log,,,"Core exception while retrieving the content description",1433913575441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1433913575927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433913576665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433913584275
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1433913585481
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1433913585481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433913596676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433913604146
error,log,,,"Core exception while retrieving the content description",1433913612832
error,log,,,"Core exception while retrieving the content description",1433913612833
error,log,,,"Core exception while retrieving the content description",1433913612835
error,log,,,"Core exception while retrieving the content description",1433913612836
error,log,,,"Core exception while retrieving the content description",1433913612838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1433913618651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1433913631219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1433913636425
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1433913637976
